Id,SalePrice
1014,196104.07709941114
1507,53943.89431671553
702,186984.59334905166
750,191331.91305993148
261,138976.9053955061
1559,98783.91019129836
577,247749.64453834455
2812,186839.36169631334
2080,177918.7533688876
1368,104907.17810405281
2376,125137.08447975456
659,110174.86073853892
1235,128393.58257174809
332,80208.67033718785
1917,117324.61945572465
2094,269159.1158271426
1460,274545.13387123705
1471,206747.36595891908
1509,123741.71552600061
1922,143391.3561604981
433,451769.7541293311
460,210699.0624136798
1116,254843.01237034483
1137,159341.15048238827
53,160651.31269695977
2354,241070.37711004957
1475,188418.93616339678
1761,569535.5199838412
842,136459.86652127834
2739,270238.99611042603
2509,136121.341057473
1007,183877.1069375838
2610,174738.01621563453
1952,91337.62090389465
2719,265103.39451870543
2921,115159.40975386131
1966,146631.12573425108
292,130564.39252384423
1204,193261.14932835117
1829,240261.84218946868
2419,159295.82836079656
391,160063.55501947898
798,122234.76009121825
481,156850.59512768406
193,186918.49264933117
555,127351.64491894326
899,77051.98275251081
2357,174801.12458724072
328,123946.60925253044
1356,103311.3789555817
1154,109658.9336411823
1730,156256.75785836848
2249,121901.93924801674
1119,240065.89640501098
2856,149340.27688699117
1394,152083.5290814676
2587,106273.2057803577
61,364936.08336945367
2661,225156.3347291037
2711,121035.18981106962
1147,185057.87680583264
757,131006.03762691669
2623,88205.5608913275
2378,157386.51035968354
1413,133415.72743645974
1722,189581.04517979987
1112,215039.31426521306
1623,190777.26763508722
1201,195820.8390594296
1513,129283.95482706028
957,262646.04070321796
1171,216729.33915061285
1145,189507.39266363674
2726,246381.84947868175
703,131600.1655272365
760,83884.76280955688
1964,125372.09254143877
2512,153362.9036487047
159,161656.59098612505
1281,177911.6750399461
468,159431.31444478544
290,111572.23677538568
665,107166.77364624768
1463,265841.85966167296
1792,223515.2126830377
923,175470.821664515
500,307573.0859020805
1408,154105.12580565285
331,64629.38602981769
170,157249.4902938891
2192,102364.54443875334
2571,344496.3260805963
2314,162385.2143635938
2647,108181.89745695161
422,364083.6254554244
2457,437504.5697923051
1838,189863.35208185023
2805,225352.6125603337
1645,167163.67151417508
1711,271478.4438725577
2825,249055.9508807547
322,323617.7812985565
2103,285715.2945016265
342,119386.63806185417
600,116557.97454054726
488,194776.14050258673
1725,281987.00529188116
2246,216353.22766077952
2847,149805.16079203016
806,216680.87029596823
530,233684.7403958375
963,191826.648662889
2678,120754.72053060037
171,85793.32173459468
2401,339774.19377250446
805,221994.86469758282
2259,205386.7908944838
1748,132543.20086029507
1361,154856.48626629432
1677,130758.89485958833
1406,143976.87970645816
2322,198336.56881791897
688,178857.48066926192
143,164783.64585931794
804,182286.3741044823
1214,181938.68680666309
2828,120049.87110339073
1999,227996.37886441324
2467,173277.53759560577
2665,166204.1466915926
1538,364161.4396603373
398,128481.93258393908
2822,148916.06066631732
2157,121151.89979378693
1856,213104.46819758488
1269,88732.26758243196
2570,127039.03740110956
2320,214817.4519393316
1517,142785.88015980428
2304,98522.84852213002
1312,99074.70176243513
2012,130813.02768097955
506,202048.20003271513
2865,204675.7998841347
2367,108180.93386285129
554,102163.06826479017
238,159946.1646115217
1954,111046.08931476276
2488,129638.90141952023
2291,115000.60418438645
1969,86732.58689881457
2725,194573.70915056719
1482,121570.09070848064
2763,180381.0475318099
503,247492.02505206157
1584,202677.41590840332
1531,173897.7654101119
2210,195813.14855074586
459,294665.45396695903
556,139966.5672561763
1347,210636.59438226224
1290,90961.81759506125
1388,99930.87055488376
1571,260802.06589993517
2754,199502.42744996742
765,134413.58568233444
2494,125691.13240135674
2870,209806.57611605016
7,184999.10778334024
1114,226419.61285654726
2418,257571.79638208877
291,133461.67164275775
18,305683.27987413865
39,289516.36988226045
1001,220183.56884737252
2442,225088.60341801122
616,126768.09076231654
2680,42327.70700044053
1414,144490.81988888723
289,161836.78139951234
40,251832.0695954687
860,134229.43017539298
409,129410.34324179907
673,170822.8005935388
2427,153945.8653703105
2036,189987.7013699518
2564,162142.75518943995
642,233978.34479557915
1008,172198.3821100293
1908,182816.54325634582
2519,173243.9424455248
1369,85821.4087368325
2855,154326.2721168207
712,95695.87858166493
1943,126722.99594099581
1958,131501.42739107987
107,112074.24743904239
2295,246823.34781902126
704,110509.16421693395
676,132955.5752580656
259,177881.10344449527
93,284068.0445664654
106,222333.42682523569
2315,191964.9171128771
1050,111082.73900646932
1095,160256.03875362474
2709,160921.39083913763
758,146484.5362935113
1496,143689.41255550834
2370,126153.77427074895
2458,242509.05099341978
2733,166049.43427192405
161,270860.91792713944
726,159181.4085432523
845,208753.98339661173
947,244816.10076363495
2232,111152.960804139
2563,145691.66127837656
2299,199855.08249158933
211,118580.25513340502
605,272905.20439834346
1478,165106.65020796275
2247,222206.3730411907
2274,286706.4081861874
2869,215445.87134699392
967,211022.80933495687
2656,143278.01969359242
667,311063.92652812495
1042,116312.31588161073
2023,175710.0327467037
2447,361749.45704762754
2055,110078.10226448669
2275,260091.71135084992
2204,146019.84925669935
1563,221042.54450356044
483,200322.39576712
796,131884.5907293739
1526,154346.82939670078
2042,168574.90097190076
442,305971.83072655555
1693,279445.9835758656
1468,205318.09195732637
1430,198708.1822539911
2605,228646.15293539644
1529,140490.65905375694
335,156805.59763046532
1287,138889.84849822367
31,114440.17368767833
1785,291019.6289387841
82,156702.23505364163
2620,178828.31004284628
252,186304.1470941578
721,68807.43051114742
2165,171269.42799796056
2316,162891.270137854
775,125352.33508125729
1558,147977.97144861397
17,174094.42066840339
1022,272201.2420060828
925,132878.89104509796
438,299756.55076322495
1270,163788.2824611446
1272,125212.23044226592
215,172899.93802371382
266,210299.1212158048
2402,236735.35144008047
1250,142617.01828336806
1984,146878.36473953805
1279,160589.46051381406
377,256353.68862931858
1252,138168.6204727448
2156,232254.9828554101
499,297552.32847980515
1374,129622.80708776545
2898,277353.0134122429
401,129008.74787227213
2721,192981.7505250995
2078,251168.09008635135
2589,127359.8543851873
1946,340896.86422747374
1334,122715.3274392306
2781,282768.94022759737
431,353475.8206517841
576,172190.81285501513
1474,184254.5640537637
2254,127189.54569074276
2155,264389.0716212301
885,90661.49854015437
643,127633.32047466296
1944,119792.2101949325
480,179334.66406088902
2845,128357.7773536455
2387,305420.75608112407
2407,188083.99485364972
2527,165741.52894875561
2514,119392.74900826794
629,188916.48785113232
80,203143.1254549354
1876,150128.7629849236
1546,115799.82592861823
2518,176390.3131677039
2347,153325.68130885187
783,185686.05124168398
1322,120214.81661196877
194,101292.09728247128
1770,319675.9042292605
2143,126882.02651073001
1229,188299.3976009241
511,277644.1529516573
46,191829.62715571525
1348,182668.27290248303
2465,170478.06785044706
387,208792.58762232022
873,190800.7744879841
1918,123464.85825029087
2764,206006.60422426029
2184,129781.55534553996
934,132419.2164582545
1920,128092.7540233772
2631,148144.54517985726
1768,586629.854140811
2040,147801.85361627917
1749,195921.0458540141
834,235615.34967652912
1457,242833.0920337369
79,112976.18097881594
2302,112773.22841519993
1817,128409.52415354058
2755,275168.2595623026
359,154075.1913510747
2059,111859.81055067015
2092,231670.4979408313
2516,230965.85927118393
150,122408.57234473815
1656,170882.9086120377
83,124212.60213116872
2411,170273.98506014052
795,82533.83067322438
2312,234413.81290076746
2917,61007.67471249102
1624,156441.16289364867
2215,260416.38644600942
1211,163372.82466782662
1485,121219.43670141834
1024,156530.6336812833
570,181649.2658079758
2874,147310.1254476481
700,223226.6489983975
2756,243236.61193654116
2022,216124.14756727315
583,234394.83571024585
2392,275790.3027575235
2424,183115.6434873884
212,125301.50049198848
736,131647.60020558443
1610,209960.657167883
890,158118.5648209864
467,153950.87490232752
578,211253.0237890799
1747,138566.79206486166
1149,165459.79094223588
2758,238125.00043258205
857,112842.67028206124
2219,237096.83297116027
733,113927.21106732736
2909,121284.54807760834
1798,274222.9501832172
235,170396.57175608
2366,146120.75566632216
1027,140551.3980577575
1195,137058.53992128142
1303,68913.90137214176
148,180538.2762794027
608,172263.3251799369
2515,170266.67468978406
821,277555.15676464234
2500,253661.03664817623
745,117273.78931643168
741,173796.3963354792
1611,156546.63614318808
2532,128750.70722126932
1081,216180.4288675495
1692,440462.199938603
2520,149642.34064512156
276,81945.80665117891
1992,136213.61762413124
663,49096.68440883701
418,116796.65319839674
1733,166147.41380465243
2359,163101.9070013458
253,176263.73783821324
1518,187838.40563103187
2035,153833.15189882964
2919,81093.72366844527
1540,207091.94801338497
2120,152461.18788436582
1674,189923.71219844482
256,134976.03423038588
2361,110301.2593096548
978,89437.22111433346
2280,127521.83615418038
2095,202673.56350770933
1709,310521.9382377004
2801,247599.6574958587
1246,104874.76126428886
2373,106502.61310656279
1055,282112.4763257749
2017,133480.60112662308
1099,236094.67610010755
1344,85005.04809342927
835,237917.11929755638
1117,197246.3614451155
2043,72237.66177149037
2085,130767.1812401184
410,162938.25395396256
2650,118950.94007798798
2867,165305.93946349493
1668,117933.00759804665
1161,140094.4123635164
2122,162998.38847031994
2539,159936.0509671873
1047,141832.02418589205
1445,124695.86243279696
541,114346.91010673251
569,251928.6143772426
1276,113968.62790600046
918,121340.95980001845
326,215863.7329876246
1936,119843.28724017681
895,112064.30039788157
257,132914.90985657484
1241,215402.83435698165
1545,107597.17543018438
1189,170646.01179015773
270,121998.66782822344
2066,261176.02157032685
693,118246.67401971732
1259,216551.5466520621
2916,158833.7872618614
2321,322622.50384499866
1977,120532.20458917646
1895,149421.52741113512
1240,158244.77125609267
85,164232.0009420759
1823,154625.9958066663
825,270678.0658391096
110,234296.6392131858
697,112847.85251799869
2297,82823.55193843422
1231,147489.33557289373
1355,143346.39523044685
968,308791.2442596097
584,229081.6891277456
1315,109290.05254078686
1606,121739.55012508003
206,116288.41960334087
1685,287728.10744946846
2016,146972.30021351227
869,215882.57592506264
2135,118179.38008227805
2346,183099.0629840905
2430,216284.34929520971
2198,97972.94878090126
2652,131869.53279569108
27,130827.9643972737
241,165683.29586757917
906,129044.15108008092
1506,79974.92320933181
2098,401252.4998284603
1435,212524.82703257274
2213,101757.8559788895
1274,149518.457604772
743,49737.650596936015
1737,174738.5573095807
2797,254887.12441123466
2185,54962.68227055586
58,137452.81584676527
830,183178.38107576946
808,123608.05203226687
680,174512.80348033225
1153,113545.3984500955
1291,138011.21953868846
1818,156089.2549718374
2161,160361.95362110468
1883,142174.86853786802
350,337843.0076028459
2473,116181.50793583225
295,212602.15136305994
293,211678.40521792913
859,112489.25637772269
288,103222.96753915763
1578,134029.25678051863
102,157533.15390002154
2831,176189.68976225154
1030,185684.95279945128
2551,143773.09252105159
1286,160215.2433833865
958,284718.6715584742
776,117988.85163698978
72,202442.04967128416
2263,243884.16544413567
1866,144437.49257737043
2876,92912.0751696008
2146,266474.70207720797
103,150511.628357901
1500,119631.91436250522
492,179101.6395930751
167,153119.3814257667
2597,107849.46297971222
2685,121255.12497508258
1035,146771.34902261238
1220,74136.67337728952
2602,156007.38949678102
2159,193762.6266629667
695,176359.61115358013
1109,244172.5730303809
640,217643.9221840462
1652,142406.07821253265
2090,208086.00231896422
1188,225020.12604759887
2345,224068.03239290178
1059,404373.05469079374
2751,256958.13457517943
128,224832.42943864551
1523,200627.0967458276
2925,192796.83446087645
2145,344782.43488335935
1121,208527.09582187148
566,339906.7507941307
565,213410.39058270375
1331,160644.05982111252
2928,98574.82572052689
156,142067.54807394536
797,155982.40611346
327,120391.08600038901
2859,147261.14626363476
1453,111704.03857933806
1762,374760.5398977841
1868,193935.40932798278
1760,196316.3054281381
1113,265773.9436394258
1812,194120.46659521564
117,163701.70017944803
1142,228843.70001532466
2342,329637.37757149036
927,138716.66111312274
2478,220307.94723582742
655,108537.91117708464
2064,124236.45039538195
369,204692.1157072472
2239,122232.00064332857
2732,187851.53540111173
1653,170699.64789996613
959,199978.12967549643
2395,312686.30253665685
1412,85223.8733101825
271,234806.65131802615
1484,121570.09070848064
1497,165126.53329194058
552,145959.99222249613
2,135133.93651138284
1855,303452.1399664986
4,268448.99421992165
2292,148346.94678154847
134,146688.08490621657
646,142917.11606465976
42,274366.6215782531
532,233169.5602487807
713,105225.69839553279
2561,135084.41840783643
2360,145455.41789756966
1333,121495.31013073078
1407,223167.56207119036
2892,286968.46243875055
574,189223.41845918735
1227,168849.22472794203
2591,226626.53298620824
1476,201920.32286595248
1125,231569.2318067345
1446,133444.68144455904
408,134543.42628241642
1101,280572.3448499158
2251,216589.17603148156
373,198954.57973610825
2554,128299.12168893756
2382,263337.780754386
1985,112080.37047851784
519,193154.76382289286
1093,183875.73677248895
864,245153.40902773303
2889,133978.30706845442
2308,287480.55170652806
986,152133.45796776033
1302,187203.73074230613
585,161211.249024014
2708,135693.88360571922
147,143328.51234299145
1441,214115.40359932717
383,201816.7895894034
285,177068.9307679129
181,134770.408295886
358,158197.67847440948
780,189786.55180891842
258,180327.64056180386
1865,248076.4509746016
692,123257.60288692563
2902,351846.87781480607
508,304090.1644432597
2638,161209.8057899721
36,156269.94695028008
611,192282.96017144053
2281,149092.25308225787
1678,126235.8106881102
1696,453430.73878216406
1557,102092.15493758915
2180,153966.05158574018
1726,182637.00687731558
951,131696.23299305554
267,243952.55173219123
2706,162992.57189593028
2221,208003.14555353796
1357,233317.29901499112
2901,290280.19917021925
347,148824.7628271757
2164,171839.8908652773
1586,296803.6005791619
360,153652.1460821022
1769,222328.21669766496
2617,116353.01539769972
1879,206793.92883812173
991,229011.5226557084
1535,137477.5823511356
1191,205281.95288195304
1579,181375.23035479363
1882,118906.4142856913
1510,165503.36989055076
2196,230786.1145773196
1845,157533.15390002154
2336,329588.5210370191
942,115559.7732116826
861,111205.4038595682
2555,129547.23824745484
1392,201172.82636691298
2099,286589.85931349033
1543,117504.05946992112
948,275278.54333566234
1239,182328.88126436752
22,156682.59353921693
2796,282245.77643909026
2747,172578.81262215858
92,284236.3513504965
210,191772.77012914556
1858,173691.34719998267
2228,143738.1968674089
447,222208.28882926435
827,247259.03537353448
1649,196014.53652716594
682,143062.67587119676
2698,119416.59263183616
494,134040.85084772902
214,124231.10869747438
2441,264170.9507771719
2679,118829.10450239255
1336,118840.03348040569
465,152900.7647644468
1524,129808.55859170036
2543,121589.42243212399
631,148573.6301798726
2452,314366.66137743066
228,153041.76793218966
126,170730.8904998977
1092,190662.18723062726
1122,192841.55349660732
932,231236.25906063043
1980,107931.31195142985
2171,131113.66599671304
551,146765.54061158304
2768,186091.57418154585
2056,116790.42143298236
1159,355978.4791614063
2645,195258.83970891606
1174,146864.47355166203
2266,193306.70285983093
2462,389076.79000461276
1219,145390.9352986816
2922,235169.07823227928
118,173072.94557960558
474,152479.40564561836
2576,158996.24416086666
872,265235.1561700739
1077,184722.60925711735
1536,141626.74941925166
1150,134833.7988395736
2341,297782.8671411836
1931,131202.34797550555
2785,120711.23056236238
2538,138372.19806020576
597,219000.15309132586
464,167558.75671813596
233,212733.834110565
2169,138470.6559903761
2123,144762.66450265553
1867,183086.93652154377
137,303515.75912227575
515,213982.13315660667
933,119057.40181837758
2784,182409.91287639758
972,166735.00237324767
599,171562.09481977552
2614,116444.97933896036
2582,134482.74151669675
1409,178406.25997930148
175,155078.22295110996
352,202832.21698650092
976,89437.22111433346
2134,182973.3115028561
984,82499.1466874669
2396,315500.1262772087
1673,109102.52868647789
404,145886.5548688588
607,193384.89422866027
814,173866.94358861985
868,183973.7069895138
2271,205458.45873712367
1633,240298.99295805392
337,270910.5002668755
2765,215402.37576836828
1746,228542.08139784582
368,363697.5553669662
2806,192136.27635674487
1662,202192.52035596033
1234,215819.47852869148
1373,138374.8700978357
1672,119040.99340993278
1939,122817.28001736049
